item_id,name,type,type_label,desc,effect_ids,effect_summary,is_package_or_box,has_probability_text,mall_good_ids,mall_summary,dynamic_evidence,tail_len,offset,tail_hex_prefix
169,建国道具礼包,3,礼包/宝箱/资源包,无敌,,,是,,,,,46,0x5761,ffff000000630102f200ffff00000000000000000001000500a90001007000090071001b00720064007305dc0000
170,技能书礼包,3,礼包/宝箱/资源包,无敌,,,是,,,,,74,0x57af,ffff000000630102f200ffff00000000000000000001000c007c0063007d0063007e0063007f0063008000630081006300820063008300630084006300850063
171,材料礼包,3,礼包/宝箱/资源包,无敌,,,是,,,,,62,0x5816,ffff000000630102f200ffff00000000000000000001000900ab0001000300630022006300230063007700630078006300790063007a0063007b00630000
173,30级兵甲箱,3,礼包/宝箱/资源包,开启获得兵书3本，并附赠一件30级以内铠甲，品质在良好以上。,,,是,,85,cat3/p1/good85/价1=5/价2=0,,66,0x58bd,ffff00000063010c0200ffff00000000000000000205010b0102000100100003030200281b5801a404000000000000000000290bb80190040000000000000000
174,70级兵甲箱,3,礼包/宝箱/资源包,开启获得兵书7本，并附赠一件70级以内铠甲，品质在良好以上。,,,是,,87,cat3/p1/good87/价1=8/价2=0,,126,0x5969,ffff00000063010c0200ffff00000000000000000205010b0102000100100007030600280064028a040000000000000000002901900258040000000000000000
175,60级兵骑箱,3,礼包/宝箱/资源包,开启获得兵书6本，并附赠一匹60级以内坐骑，品质在良好以上。,,,是,,89,cat3/p1/good89/价1=18/价2=0,,81,0x5a51,ffff00000063010c0200ffff00000000000000000205010b0102000100100006030300320bb801f40400000000000000000033138801c2040000000000000000
176,50级兵盔箱,3,礼包/宝箱/资源包,开启获得兵书5本，并附赠一顶50级以内头盔，品质在良好以上。,,,是,,83,cat3/p1/good83/价1=6/价2=0,,96,0x5b0c,ffff00000063010c0200ffff00000000000000000205010b01020001001000050304001e01f401f9040000000000000000001f0dac01d6040000000000000000
177,80级兵骑箱,3,礼包/宝箱/资源包,开启获得兵书8本，并附赠一匹80级以内坐骑，品质在良好以上。,,,是,,90,cat3/p1/good90/价1=25/价2=0,,96,0x5bd6,ffff00000063010c0200ffff00000000000000000205010b01020001001000080304003203e8028004000000000000000000330fa00230040000000000000000
178,镔铁材料包,3,礼包/宝箱/资源包,"内含10个镔铁,可用于普通装备的强化.",,,是,,103,cat3/p3/good103/价1=1/价2=0,,30,0x5ca0,000c00000063010bfe00ffff0000000000000000000100010003000a0000
179,水晶材料包,3,礼包/宝箱/资源包,"内含10个水晶,可用于品质良好装备的强化.",,,是,,104,cat3/p3/good104/价1=3/价2=0,,30,0x5d06,000c00000063010bfe00ffff0000000000000000000100010022000a0000
180,玄铁材料包,3,礼包/宝箱/资源包,"内含10个玄铁,可用于品质优秀装备的强化.",,,是,,105,cat3/p3/good105/价1=5/价2=0,,30,0x5d72,000c00000063010bfe00ffff0000000000000000000100010023000a0000
181,冰玉材料包,3,礼包/宝箱/资源包,"内含10个冰玉,可用于品质卓越装备的强化.",,,是,,106,cat3/p3/good106/价1=10/价2=0,,30,0x5dde,000c00000063010bfe00ffff0000000000000000000100010077000a0000
182,浆果材料包,3,礼包/宝箱/资源包,"内含10个浆果,可用于普通坐骑的强化.",,,是,,107,cat3/p3/good107/价1=1/价2=0,,30,0x5e4a,000c00000063010bfe00ffff0000000000000000000100010078000a0000
183,灵草材料包,3,礼包/宝箱/资源包,"内含10个灵草,可用于品质良好坐骑的强化.",,,是,,108,cat3/p3/good108/价1=3/价2=0,,30,0x5eb0,000c00000063010bfe00ffff0000000000000000000100010079000a0000
184,玉露材料包,3,礼包/宝箱/资源包,"内含10个玉露,可用于品质优秀坐骑的强化.",,,是,,109,cat3/p3/good109/价1=5/价2=0,,30,0x5f1c,000c00000063010bfe00ffff000000000000000000010001007a000a0000
185,仙芝材料包,3,礼包/宝箱/资源包,"内含10个仙芝,可用于品质卓越坐骑的强化.",,,是,,110,cat3/p3/good110/价1=10/价2=0,,30,0x5f88,000c00000063010bfe00ffff000000000000000000010001007b000a0000
186,30级高级兵武箱,3,礼包/宝箱/资源包,开启获得兵书3本，并附赠一把30级以内武器，品质在优秀以上。,,,是,,91,cat3/p2/good91/价1=30/价2=0,,171,0x5ff4,ffff00000063010c0000ffff00000000000000000205010b010200010010000303090000057806f404000024b801f40064000104e206ea04000024b801f40064
187,60级高级兵武箱,3,礼包/宝箱/资源包,开启获得兵书6本，并附赠一把60级以内武器，品质在优秀以上。,,,是,,92,cat3/p2/good92/价1=36/价2=0,,261,0x610f,ffff00000063010c0000ffff00000000000000000205010b0102000100100006030f0000006407bc04000024b801f400640001006407a804000024b801f40064
188,80级高级兵武箱,3,礼包/宝箱/资源包,开启获得兵书8本，并附赠一把80级以内武器，品质在优秀以上。,,,是,,93,cat3/p2/good93/价1=45/价2=0,,306,0x6284,ffff00000063010c0000ffff00000000000000000205010b010200010010000803120000000a08a204000024b801f400640001000a088404000024b801f40064
189,30级高级兵盔箱,3,礼包/宝箱/资源包,开启获得兵书3本，并附赠一顶30级以内头盔，品质在优秀以上。,,,是,,94,cat3/p2/good94/价1=15/价2=0,,66,0x6426,ffff00000063010c0000ffff00000000000000000205010b01020001001000030302001e1b5806b8040000000000000000001f0bb806a4040000000000000000
190,50级高级兵盔箱,3,礼包/宝箱/资源包,开启获得兵书5本，并附赠一顶50级以内头盔，品质在优秀以上。,,,是,,95,cat3/p2/good95/价1=18/价2=0,,96,0x64d8,ffff00000063010c0000ffff00000000000000000205010b01020001001000050304001e01f4073a040000000000000000001f0dac0708040000000000000000
191,70级高级兵盔箱,3,礼包/宝箱/资源包,开启获得兵书7本，并附赠一顶70级以内头盔，品质在优秀以上。,,,是,,96,cat3/p2/good96/价1=24/价2=0,,126,0x65a8,ffff00000063010c0000ffff00000000000000000205010b01020001001000070306001e00640834040000000000000000001f019007e4040000000000000000
192,30级高级兵甲箱,3,礼包/宝箱/资源包,开启获得兵书3本，并附赠一件30级以内铠甲，品质在优秀以上,,,是,,97,cat3/p2/good97/价1=15/价2=0,,66,0x6696,ffff00000063010c0000ffff00000000000000000205010b0102000100100003030200281b5806b804000000000000000000290bb806a4040000000000000000
193,50级高级兵甲箱,3,礼包/宝箱/资源包,开启获得兵书5本，并附赠一件50级以内铠甲，品质在优秀以上。,,,是,,98,cat3/p2/good98/价1=18/价2=0,道具使用动态验证：0x3144 50级高级兵甲箱 item_id=193；原样重放在无库存时返回不足。,96,0x6745,ffff00000063010c0000ffff00000000000000000205010b01020001001000050304002801f4073a04000000000000000000290dac0708040000000000000000
194,70级高级兵甲箱,3,礼包/宝箱/资源包,开启获得兵书7本，并附赠一件70级以内铠甲，品质在优秀以上。,,,是,,99,cat3/p2/good99/价1=24/价2=0,,126,0x6815,ffff00000063010c0000ffff00000000000000000205010b010200010010000703060028006408340400000000000000000029019007e4040000000000000000
195,35级高级兵骑箱,3,礼包/宝箱/资源包,开启获得兵书3本，并附赠一把35级以内坐骑，品质在优秀以上,,,是,,100,cat3/p2/good100/价1=45/价2=0,,66,0x6903,ffff00000063010c0000ffff00000000000000000205010b0102000100100003030200321b5806cc04000000000000000000330bb806a4040000000000000000
196,60级高级兵骑箱,3,礼包/宝箱/资源包,开启获得兵书6本，并附赠一匹60级以内坐骑，品质在优秀以上。,,,是,,101,cat3/p2/good101/价1=54/价2=0,,81,0x69b2,ffff00000063010c0000ffff00000000000000000205010b0102000100100006030300320bb8071c0400000000000000000033138806e0040000000000000000
197,80级高级兵骑箱,3,礼包/宝箱/资源包,开启获得兵书8本，并附赠一匹80级以内坐骑，品质在优秀以上,,,是,,102,cat3/p2/good102/价1=75/价2=0,,96,0x6a73,ffff00000063010c0000ffff00000000000000000205010b01020001001000080304003203e807d004000000000000000000330fa0076c040000000000000000
198,镔铁大材料包,3,礼包/宝箱/资源包,"内含99个镔铁,可用于普通装备的强化.",,,是,,111,cat3/p3/good111/价1=9/价2=0,,30,0x6b40,000c00000063010bff00ffff000000000000000000010001000300630000
199,水晶大材料包,3,礼包/宝箱/资源包,"内含99个水晶,可用于品质良好装备的强化.",,,是,,112,cat3/p3/good112/价1=27/价2=0,,30,0x6ba9,000c00000063010bff00ffff000000000000000000010001002200630000
200,玄铁大材料包,3,礼包/宝箱/资源包,"内含99个玄铁,可用于品质优秀装备的强化.",,,是,,113,cat3/p3/good113/价1=45/价2=0,,30,0x6c18,000c00000063010bff00ffff000000000000000000010001002300630000
201,冰玉大材料包,3,礼包/宝箱/资源包,"内含99个冰玉,可用于品质卓越装备的强化.",,,是,,114,cat3/p3/good114/价1=90/价2=0,,30,0x6c87,000c00000063010bff00ffff000000000000000000010001007700630000
202,浆果大材料包,3,礼包/宝箱/资源包,"内含99个浆果,可用于普通坐骑的强化.",,,是,,115,cat3/p4/good115/价1=9/价2=0,,30,0x6cf6,000c00000063010bff00ffff000000000000000000010001007800630000
203,灵草大材料包,3,礼包/宝箱/资源包,"内含99个灵草,可用于品质良好坐骑的强化.",,,是,,116,cat3/p4/good116/价1=27/价2=0,,30,0x6d5f,000c00000063010bff00ffff000000000000000000010001007900630000
204,玉露大材料包,3,礼包/宝箱/资源包,"内含99个玉露,可用于品质优秀坐骑的强化.",,,是,,117,cat3/p4/good117/价1=45/价2=0,,30,0x6dce,000c00000063010bff00ffff000000000000000000010001007a00630000
205,仙芝大材料包,3,礼包/宝箱/资源包,"内含99个仙芝,可用于品质卓越坐骑的强化.",,,是,,118,cat3/p4/good118/价1=90/价2=0,,30,0x6e3d,000c00000063010bff00ffff000000000000000000010001007b00630000
206,公会礼包,3,礼包/宝箱/资源包,"开启后可获得:印绶2个,令牌10个,练兵符1个,福神符1个,招募令2个,初级行军符2个",,,是,,,,,50,0x6eac,ffff0000000001002100ffff000000000000000000010006007200020073000a006d0001006b0001001b0002004c00020000
207,神秘宝箱,3,礼包/宝箱/资源包,开启后能得到一些宝物.#probability#开启的道具概率如下：\n宝箱类道具 2.00%\n材料 12.70%\n功能性道具 19.45%\n加速类道具 27.45%\n增益性道具 13.40%\n资产类道具 25.00%,,,是,是,,,,265,0x6f59,ffff0000000901002100ffff00000000000000000204030a0301022f005f010000006001000000610100000062010000000001005000010100fa002001032000
209,幸运礼包,3,礼包/宝箱/资源包,"开启后可获得:白银600个,徭役令3个,惊喜宝箱3个,30级高级兵武箱1个,30级高级兵盔箱1个,30级高级兵甲箱1个,35级高级兵骑箱1个",,,是,,,,,55,0x7185,ffff0000000001002100ffff0000000000000000010800000258010006000000030063000300ba000100bd000100c0000100c300010000
210,龙腾礼包,3,礼包/宝箱/资源包,开启后可获得：行军令3个、初级行军符2个、中级行军符1个、高级行军符1个,,,是,,,,,42,0x7272,ffff00000009010ddd00ffff00000000000000000001000400500003004c0002004d0001004e00010000
211,虎跃礼包,3,礼包/宝箱/资源包,开启后可获得：招募令10个、高级招募令6个、紧急招募令2个,,,是,,,,,38,0x7314,ffff00000009010ddc00ffff000000000000000000010003001b000a001c0006001d00020000
212,鸿运礼包,3,礼包/宝箱/资源包,"开启后可获得:白银200个,徭役令1个,练兵符1个,福神符1个,财神符1个,神农符1个,鲁公手册2个,招募令1个,兵书1个,初级行军符1个,传音符小礼包1个,镔铁材料包5个,浆果材料包5个.",,,是,,,,,79,0x739d,ffff0000000001002100ffff00000000000000000108000000c801000c00000001006d0001006b0001006900010067000100160002001b000100100001004c00
213,统一礼包,3,礼包/宝箱/资源包,"开启后可获得:成长82的将领1个，黄金999个，白银6666个，大练兵符5个，大财神符5个，大神农符5个，高级战鼓5个，高级八阵图5个，高级迁封令5个，行军令5个，高级屯田令5个，高级通商令5个,仙芝大材料包5个,冰玉大材料包5个,80级高级坐骑箱5个,70级高级铠甲箱5个,70级高级头盔箱5个,80级高级武器箱5个.",,,是,,,,,156,0x74e3,ffff000000000102f200ffff0000000000000000040800001a0a09000003e70c010d0102000e0002000500210005000800050041000500430005006a00050068
214,成长礼包,3,礼包/宝箱/资源包,开启可获得：鲁公手册*5、鲁公图册*2、徭役令*2、招募令*3、传音符*10、初级行军符*2、屯田令*2、通商令*2、福神符*1、练兵符*1、铜钱*50000、粮食*120000。,,,是,,,,,76,0x7721,ffff0000000001002100ffff000000000000000002060001d4c0070000c35001000a001600050017000200000002001b00030009000a004c0002000100020020
215,拓展礼包,3,礼包/宝箱/资源包,开启后可获得：徭役令*3、财神符*3、神农符*3、屯田令*3、通商令*3,,,是,,,,,46,0x784b,ffff00000009010e6300ffff00000000000000000001000500000003006900030067000300010003002000030000
